NAME,ADDRESS,ZIPCODE,CITY,STATE,COUNTRY,result_num,osm_id,display_na,category,type,lat,long
Digital Realty,2805 Lafayette Street,95050,Santa Clara,California,USA,0,209087373,"2805 Lafayette Street, 2805, Lafayette Street, Santa Clara, Santa Clara County, California, 95054, United States",building,data_center,37.37234705,-121.9482597
QTS Data Centers,1100 North Market Blvd,95834,Sacramento,California,USA,0,194049551,"QTS Sacramento, 1100, North Market Boulevard, Sacramento County, California, 95834, United States",building,yes,38.646312,-121.4862722
Flexential,101 Troutman Rd,19426,Collegeville,Pennsylvania,USA,0,1178609569,"Flexential Philadelphia - Collegeville, 101, Troutman Road, Reserve at Providence Crossing, Collegeville, Montgomery County, Pennsylvania, 19426, United States",building,yes,40.1522249,-75.47766472
"Five 9s Digital, LLC",731 E Trade Street,28202,Charlotte,North Carolina,USA,0,886387747,"East Trade Street, Uptown, Charlotte, Mecklenburg County, North Carolina, 28202, United States",highway,primary,35.2240795,-80.8394104
Google,1430 Veterans Memorial Hwy,51501,Council Bluffs,Iowa,USA,0,191171043,"1430, West Veterans Memorial Highway, Council Bluffs, Pottawattamie County, Iowa, 51501, United States",place,house,41.21976846,-95.86513999
SoftLayer,1333 North Stemmons Freeway,75207,Dallas,Texas,USA,0,9982307,"1333, North Stemmons Freeway, Design District, Dallas, Dallas County, Texas, 75207, United States",place,house,32.79222002,-96.81457129
Windstream,601 W 26th Street,10001,New York,New York,USA,0,264656625,"Starrett-Lehigh Building, 601, West 26th Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10001, United States",building,commercial,40.75164855,-74.00671518
FIBERTOWN,12031 North Freeway,77067,Houston,Texas,USA,0,907718051,"12031, North Freeway, North Houston District, Houston, Harris County, Texas, 77060, United States",place,house,29.94298558,-95.41541664
Windstream,301 S McDowell St,28204,Charlotte,North Carolina,USA,0,5593955731,"Janet P. Welton, Family Law Attorney, 301, South McDowell Street, Second Ward, Uptown, Charlotte, Mecklenburg County, North Carolina, 28204, United States",office,lawyer,35.2181425,-80.8374415
Digital Realty,44461 Chilum Place,20147,Ashburn,Virginia,USA,0,300162675,"Digital Realty ACC6, 44461, Chilum Place, Ashburn, Loudoun County, Virginia, 20147, United States",building,data_center,39.0210265,-77.46357334
QTS Data Centers,6431 Longhorn Drive,75063,Irving,Texas,USA,0,526806006,"QTA Irving - Dallas Data Center Campus, 6431, Longhorn Drive, Irving, Dallas County, Texas, 75063, United States",building,yes,32.8972712,-96.98301715
Equinix,5 Great Oaks Boulevard,95119,San Jose,California,USA,0,1227604493,"Equinix SV11, 5, Great Oaks Boulevard, San Jose, Santa Clara County, California, 95119, United States",building,data_center,37.2424988,-121.7840926
EdgeConneX,2132 NW 114th Ave,33172,Miami,Florida,USA,0,522591697,"2132, Northwest 114th Avenue, Sweetwater, Miami-Dade County, Florida, 33172, United States",building,yes,25.7930135,-80.38119215
Microsoft,5351/5309 Malaga Alcoa Hwy,98828,Malaga,Washington,USA,0,779673020,"Malaga-Alcoa Highway, Malaga, Chelan County, Washington, 98828, United States",highway,secondary,47.3741161,-120.2239428
"ChimeNET, Inc.",110 Barnes Rd,6492,Wallingford,Connecticut,USA,0,8881806096,"110, Barnes Road, Barnes Industrial Park North, Wallingford, South Central Connecticut Planning Region, 06492, United States",place,house,41.4866222,-72.8011444
"Cogent Communications, Inc.",1530 E Roeser Rd,85040,Phoenix,Arizona,USA,0,290307022,"1530, East Roeser Road, Phoenix, Maricopa County, Arizona, 85040, United States",building,commercial,33.4003106,-112.0478774
Cologix,511 11th Ave S,55415,Minneapolis,Minnesota,USA,0,63619642,"Minnesota Gateway Data Center, 511, 11th Avenue South, Minneapolis, Hennepin County, Minnesota, 55415, United States",building,yes,44.97112695,-93.25461666
Lancium,5502 Spinks Rd,79601,Abilene,Texas,USA,0,1025224678,"Spinks Road, Abilene, Taylor County, Texas, 79603, United States",highway,residential,32.4942223,-99.8023452
T5 Data Centers,3233 Janitell Rd,80906,Colorado Springs,Colorado,USA,0,36805788,"3233, Janitell Road, Colorado Springs, El Paso County, Colorado, 80906, United States",place,house,38.79662169,-104.794208
DataBank,5170 Westway Park Blvd,77041,Houston,Texas,USA,0,128334326,"5170, Westway Park Boulevard, Spring Branch, Houston, Harris County, Texas, 77041, United States",place,house,29.84443786,-95.55727229
Flexential,12500 East Arapahoe Road,80112,Centennial,Colorado,USA,0,11400893880,"Flexential - Denver - Centennial Data Center, 12500, East Arapahoe Road, Centennial, Arapahoe County, Colorado, 80112, United States",place,house,39.5938733,-104.8431597
Lumen,301 Lee St,76301,Wichita Falls,Texas,USA,0,21344179,"301, Lee Street, Wichita Falls, Wichita County, Texas, 76301, United States",place,house,33.919334,-98.491297
365 Data Centers,600 W 7th St.,90017,Los Angeles,California,USA,0,1584090340,"Sugarfish, 600, West 7th Street, Jewelry District, Downtown, Los Angeles, Los Angeles County, California, 90017, United States",amenity,restaurant,34.0473499,-118.256999
Day Star Data Centers,712 N. Cumberland St,37087,Lebanon,Tennessee,USA,0,138150562,"712, North Cumberland Street, Lebanon, Wilson County, Middle Tennessee, Tennessee, 37087, United States",place,house,36.2176969,-86.28961322
Lumen,2916 Montopolis Dr,78741,Austin,Texas,USA,0,382785871,"2916, Montopolis Drive, Austin, Travis County, Texas, 78741, United States",building,yes,30.214287,-97.71266147
Digital Realty,43831 Devin Shafron Dr,20147,Ashburn,Virginia,USA,0,300969615,"Amazon Web Services Building C, 43831, Devin Shafron Drive, Loudoun Station, Ashburn, Loudoun County, Virginia, 20147, United States",building,data_center,39.00275165,-77.48544866
CROWN CASTLE,801 Louisiana St,77002,Houston,Texas,USA,0,423424468,"801, Louisiana Street, Houston, Harris County, Texas, 77002, United States",place,house,29.759863,-95.366355
"I2B Networks, Inc",8830 Complex Dr,92123,San Diego,California,USA,0,5963750,"8830, Complex Drive, Kearny Mesa, San Diego, California, 92123, United States",place,house,32.83014409,-117.1379966
CROWN CASTLE,1 Federal St,1105,Springfield,Massachusetts,USA,0,9323657,"1, Federal Street, Springfield, Hampden County, Massachusetts, 01105, United States",place,house,42.111496,-72.579472
TierPoint,125 N. Myers St,28202,Charlotte,North Carolina,USA,0,16714848,"125, North Myers Street, First Ward, Uptown, Charlotte, Mecklenburg County, North Carolina, 28202, United States",place,house,35.22153103,-80.83580724
Lumen,5001 Airport Center Pkwy,28208,Charlotte,North Carolina,USA,0,16668372,"5001, Airport Center Parkway, Charlotte, Mecklenburg County, North Carolina, 28208, United States",place,house,35.221968,-80.920319
Digital Realty,350 East Cermak Road,60616,Chicago,Illinois,USA,0,10910879064,"Digital Realty ORD10, 350, East Cermak Road, Near South Side, Chicago, Cook County, Illinois, 60616, United States",place,house,41.8533507,-87.6183067
Sabey Data Center Properties LLC,3311-3511 S. 120th Place,98168,Tukwila,Washington,USA,0,205724881,"Intergate Seattle East Building 2, 3311, South 120th Place, Tukwila, King County, Washington, 98168, United States",building,data_center,47.4950309,-122.2905697
Lumen,8929 Aero Drive,92123,San Diego,California,USA,0,597043848,"8929, Aero Drive, Serra Mesa, San Diego, California, 92123, United States",place,house,32.80905,-117.135902
QTS Data Centers,2107 Hands Mill Hwy,29745,York,South Carolina,USA,0,880782058,"2107, Hands Mill Highway, York County, South Carolina, 29745, United States",place,house,35.03432451,-81.10346216
DataBank,8600 Harry Hines Blvd,75235,Dallas,Texas,USA,0,465038917,"8600, Harry Hines Boulevard, Dallas, Dallas County, Texas, 75235, United States",building,commercial,32.8393681,-96.86333938
"Cogent Communications, Inc.",650 Poydras St,70130,New Orleans,Louisiana,USA,0,12185717144,"JOJO'S GOGO'S, 650, Poydras Street, Storyville, New Orleans, Orleans Parish, Louisiana, 70130, United States",shop,rental,29.9489221,-90.0701362
NTT Global Data Centers,44720 Gigabit Plaza,20147,Ashburn,Virginia,USA,0,649365758,"Gigabit Plaza, Ashburn, Loudoun County, Virginia, 20174, United States",highway,service,39.0185606,-77.4705139
Lumen,1902 S. East Street,46225,Indianapolis,Indiana,USA,0,237492454,"1902, South East Street, Bates-Hendricks, Indianapolis, Marion County, Indiana, 46225, United States",building,yes,39.74146105,-86.15085766
CROWN CASTLE,300 Carpenter St,2909,Providence,Rhode Island,USA,0,19396991,"300, Carpenter Street, Federal Hill, Olneyville, Providence, Providence County, Rhode Island, 02909, United States",place,house,41.81756,-71.430809
Windstream,401 N Broad Street,19123,Philadelphia,Pennsylvania,USA,0,334264478,"Terminal Commerce Building, 401, North Broad Street, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19103, United States",building,yes,39.9598694,-75.16081442
Dakota Carrier Network,4202 Coleman St,58503,Bismarck,North Dakota,USA,0,58865838,"4202, Coleman Street, Little Canada, Bismarck, Burleigh County, North Dakota, 58503, United States",place,house,46.8508851,-100.7804536
"Tonaquint Data Centers, Inc.",4442 Newcastle Rd,73119,Oklahoma City,Oklahoma,USA,0,14916322,"4442, South Newcastle Road, Oklahoma City, Oklahoma County, Oklahoma, 73119, United States",place,house,35.42543829,-97.59992176
DataBank,1100 White Street,30310,Atlanta,Georgia,USA,0,954464525,"White Street, Atlanta, Fulton County, Georgia, 30310, United States",highway,tertiary,33.7294892,-84.4161457
M&A Technology Inc.,4407 Alpha Road,75244,Dallas,Texas,USA,0,427839432,"4407, Alpha Road, Farmers Branch, Dallas County, Texas, 75244, United States",building,commercial,32.9335226,-96.83461062
"Dynascale, Inc.",2640 Main St,92614,Irvine,California,USA,0,308179654,"2640, Main Street, Irvine Business Complex, Irvine, Orange County, California, 92614, United States",building,yes,33.68105165,-117.8417019
Lumen,4021 Rose Lake Drive,28217,Charlotte,North Carolina,USA,0,838820084,"Lumen, 4021, Rose Lake Drive, Charlotte, Mecklenburg County, North Carolina, 28217, United States",building,commercial,35.178618,-80.92810477
Nettalk.com Inc.,1080 NW 163rd Drive,33169,Miami,Florida,USA,0,294888182,"1080, Northwest 163rd Drive, Miami Gardens, Miami-Dade County, Florida, 33169, United States",building,yes,25.92436775,-80.21740585
"Cogent Communications, Inc.",120 N Broadway St,44304,Akron,Ohio,USA,0,279081382,"North Broadway Street, Northside District, Cascade Valley, Akron, Summit County, Ohio, 44309, United States",highway,residential,41.0875539,-81.5130862
Digital Realty,2501 S. State Highway 121,75056,Lewisville,Texas,USA,0,500032110,"South State Highway 121, Lewisville, Dallas County, Texas, 75067, United States",highway,secondary,32.9877985,-97.0131144
Vantage Data Centers,45194 Vantage Data Plaza,20166,Sterling,Virginia,USA,0,985207884,"45194, Vantage Data Plaza, Sterling, Loudoun County, Virginia, 20166, United States",building,data_center,39.00178655,-77.43801708
Expedient Data Centers,2475 W Townley Ave,85021,Phoenix,Arizona,USA,0,5690213,"2475, West Townley Avenue, Phoenix, Maricopa County, Arizona, 85021, United States",place,house,33.56560606,-112.1119404
Colorado Colo,11100 West 8th Ave,80215,Lakewood,Colorado,USA,0,334125760,"11100, West 8th Avenue, Edgemont, Lakewood, Jefferson County, Colorado, 80215, United States",place,house,39.72906031,-105.1218568
CROWN CASTLE,101 E. Town St.,43215,Columbus,Ohio,USA,0,3161197029,"Subway, 101, East Town Street, Downtown, Columbus, Franklin County, Ohio, 43215, United States",amenity,fast_food,39.9589444,-82.9970352
TierPoint,23403 E. Mission Avenue,99019,Liberty Lake,Washington,USA,0,2923637102,"Avenue Insurance Planners, 23403, East Mission Avenue, Liberty Lake, Spokane County, Washington, 99019, United States",office,insurance,47.6719428,-117.091963
Speedcast International Ltd.,45 Oser Avenue,11788,Hauppauge,New York,USA,0,308737069,"45, Oser Avenue, Hauppauge Industrial Park, Hauppauge, Town of Smithtown, Suffolk County, New York, 11788, United States",building,commercial,40.81516635,-73.2372066
"Cogent Communications, Inc.",810 S 7th St,68108,Omaha,Nebraska,USA,0,757092976,"810, South 7th Street, Omaha, Douglas County, Nebraska, 68108, United States",place,house,41.25207355,-95.92542661
Skybox Datacenters,Old Red Oak Rd,75146,Lancaster,Texas,USA,0,454402542,"Old Red Oak Road, Lancaster, Dallas County, Texas, 75146, United States",highway,residential,32.5781476,-96.7575847
DartPoints,2425 Technology Blvd,47201,Columbus,Indiana,USA,0,535275193,"Technology Boulevard, Columbus, Bartholomew County, Indiana, 47203, United States",highway,unclassified,39.1832378,-85.895866
DartPoints,601 Milam St,71101,Shreveport,Louisiana,USA,0,632924790,"601, Milam Street, Shreveport, Caddo Parish, Louisiana, 71101, United States",place,house,32.511179,-93.749847
H5 Data Centers,1500 Spring Garden St,19130,Philadelphia,Pennsylvania,USA,0,2573865972,"Dunkin', 1500, Spring Garden Street, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19130, United States",amenity,fast_food,39.9625073,-75.163903
STACK INFRASTRUCTURE,E Belt Line Road,75146,Lancaster,Texas,USA,0,1181826240,"East Belt Line Road, Lancaster, Dallas County, Texas, 75146, United States",highway,primary,32.5849784,-96.7564344
OneNeck IT Solutions,20845 Sockeye Pl,97701,Bend,Oregon,USA,0,47521601,"20845, Sockeye Place, Bend, Deschutes County, Oregon, 97701, United States",place,house,44.08666096,-121.2827822
Orion Data Centers,500 E. Walnut Street,65201,Columbia,Missouri,USA,0,154795098,"Garage Mahal, 500, East Walnut Street, Government District, Columbia, Columbia Township, Boone County, Missouri, 65201, United States",amenity,parking,38.9523821,-92.33140421
NTT Global Data Centers,1160 Walsh Avenue,95050,Santa Clara,California,USA,0,48113473,"1160, Walsh Avenue, Santa Clara, Santa Clara County, California, 95050, United States",place,house,37.369678,-121.9547516
Expedient Data Centers,3180 Players Lane,38125,Memphis,Tennessee,USA,0,19657276,"3180, Players Lane, Memphis, Shelby County, West Tennessee, Tennessee, 38125, United States",place,house,35.06097947,-89.78623743
Lumen,801 South 16th Street,85034,Phoenix,Arizona,USA,0,11585768210,"Arizona Department of Corrections, 801, South 16th Street, Central City, Phoenix, Maricopa County, Arizona, 85034, United States",office,government,33.4405346,-112.0457654
Data Canopy,1208 Quality Choice Pl,40202,Louisville,Kentucky,USA,0,337274691,"1208, Quality Choice Place, Louisville, Jefferson County, Kentucky, 40210, United States",building,yes,38.23706615,-85.773835
EdgeConneX,5761 Copley Drive,92111,San Diego,California,USA,0,305325658,"5761, Copley Drive, Terraces, San Diego, California, 92111, United States",place,house,32.84091454,-117.1694113
TierPoint,11 Skyline Dr.,10528,Hawthorne,New York,USA,0,322170541,"11, Skyline Drive, Town of Mount Pleasant, Westchester County, New York, 10532, United States",building,yes,41.0883218,-73.81546462
"Citynet, LLC",226 Kanawha Blvd,25302,Charleston,West Virginia,USA,0,933387996,"226, Kanawha Boulevard East, East Side, Charleston, Kanawha County, West Virginia, 25301, United States",place,house,38.35216473,-81.64133973
Amazon AWS,2097 Harpers Rd,23453,Virginia Beach,Virginia,USA,0,277763915,"Harpers Road, Virginia Beach, Virginia, 23460, United States",highway,tertiary,36.794095,-76.0272316
Huntleigh Technology Group,100 N. Stanton St.,79901,El Paso,Texas,USA,0,9808047858,"Credit Sage El Paso, 100, North Stanton Street, Downtown Historic District, El Paso, El Paso County, Texas, 79901, United States",office,financial_advisor,31.7590631,-106.4856088
DataBank,111 Market Pl,21202,Baltimore,Maryland,USA,0,9669340912,"Crown Castle Baltimore, 111, Market Place, Inner Harbor, Downtown, Baltimore, Maryland, 21203, United States",place,house,39.2877017,-76.6064893
